sample	group	strain	strain_name_plus_group	BIN	CDS	curated_gene	gene_category	gene_category_subunit	Length	GC	qGC	GC3	qGC3	CAI_genome	pCAI_genome	CAI_HiExp	pCAI_HiExp	KO	annotation_auto	EC	reference
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010959659.1	pmoC1_3	pmo/amo	pmoC	762	0.611548556	22.39864865	0.885826772	97.19594595	0.832249617	98.81756757	0.558146138	99.45945946	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010961051.1	pmoC1_2	pmo/amo	pmoC	783	0.609195402	20.87837838	0.85440613	87.83783784	0.77252235	90.81081081	0.537377684	97.80405405	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010961051.1	pmoC1_1	pmo/amo	pmoC	783	0.609195402	20.87837838	0.85440613	87.83783784	0.77252235	90.81081081	0.537377684	97.80405405	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010961050.1	pmoA1_1	pmo/amo	pmoA	744	0.59811828	13.61486486	0.838709677	78.75	0.7365773	75.57432432	0.504254028	88.5472973	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010961050.1	pmoA1_2	pmo/amo	pmoA	744	0.59811828	13.61486486	0.838709677	78.75	0.7365773	75.57432432	0.504254028	88.5472973	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010961049.1	pmoB1_2	pmo/amo	pmoB	1245	0.612048193	22.66891892	0.809638554	56.14864865	0.7670123	88.91891892	0.503511431	88.31081081	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010961049.1	pmoB1_1	pmo/amo	pmoB	1245	0.612048193	22.66891892	0.809638554	56.14864865	0.7670123	88.91891892	0.503511431	88.31081081	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010960485.1	mmoZ	mmo	mmoZ	513	0.600389864	14.69594595	0.859649123	90.03378378	0.815091564	97.33108108	0.585202228	99.96621622	K16159	mmoZ; methane monooxygenase component A gamma chain [EC:1.14.13.25]		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010960484.1	mmoB	mmo	mmoB	426	0.544600939	2.060810811	0.809859155	56.4527027	0.738512773	77.2972973	0.500738718	86.99324324	K16160	mmoB; methane monooxygenase regulatory protein B		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010960486.1	mmoD	mmo	mmoD	312	0.586538462	8.986486486	0.682692308	4.662162162	0.628699828	21.31756757	0.40681962	11.11486486	K16162	mmoD; methane monooxygenase component D		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010960482.1	mmoX	mmo	mmoX	1584	0.60290404	16.38513514	0.835227273	76.31756757	0.793973216	94.93243243	0.526830659	96.65540541	K18223	prmA; propane 2-monooxygenase large subunit [EC:1.14.13.227]		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010960483.1	mmoY	mmo	mmoY	1170	0.608547009	20.37162162	0.812820513	59.12162162	0.718085873	66.0472973	0.543909542	98.51351351	K18224	prmC; propane 2-monooxygenase small subunit [EC:1.14.13.227]		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_010960106.1	mxaF	mxa	mxaF	1806	0.61351052	23.91891892	0.842192691	80.64189189	0.753232074	83.88513514	0.519150857	95.10135135	K14028	mdh1; methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_026045902.1	mxaI	mxa	mxaI	282	0.602836879	16.35135135	0.85106383	86.58783784	0.811148036	97.02702703	0.546198346	98.81756757	K14029	mdh2; methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]		"Ward, N., Larsen, è., Sakwa, J., Bruseth, L., Khouri, H., Durkin, A. S., ... & Lewis, M. (2004). Genomic insights into methanotrophy: the complete genome sequence of Methylococcus capsulatus (Bath). PLoS biology, 2(10), e303."
Isolate	Ib	Methylococcus_capsulatus_Bath	Ib_Methylococcus_capsulatus_Bath	Methylococcus_capsulatus_Bath	WP_017364753.1	hao	hao	hao	1683	0.614379085	24.89864865	0.811051693	57.5	0.72946445	72.46621622	0.484481114	76.65540541	K10535	hao; hydroxylamine dehydrogenase [EC:1.7.2.6]		
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525743561	pmoA1_1	pmo/amo	pmoA	744	0.600806452	16.66127467	0.846774194	84.0504691	0.751120263	82.30346166	0.508208766	88.67680362	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Kleiveland, C. R., Hult, L. T. O., Kuczkowska, K., Jacobsen, M., Lea, T., & Pope, P. B. (2012). Draft genome sequence of the methane-oxidizing bacterium Methylococcus capsulatus (Texas). Journal of bacteriology, 194(23), 6626-6626."
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525743560	pmoB1_1	pmo/amo	pmoB	1169	0.614200171	26.20511161	0.807197943	55.74247816	0.770150756	89.45325137	0.505465843	87.54448399	K10945	methane/ammonia monooxygenase subunit B		"Kleiveland, C. R., Hult, L. T. O., Kuczkowska, K., Jacobsen, M., Lea, T., & Pope, P. B. (2012). Draft genome sequence of the methane-oxidizing bacterium Methylococcus capsulatus (Texas). Journal of bacteriology, 194(23), 6626-6626."
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525744142	mmoX	mmo	mmoX	1584	0.601010101	16.82303462	0.827651515	73.53607247	0.792328801	93.78841799	0.531330365	96.15011323	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25	"Kleiveland, C. R., Hult, L. T. O., Kuczkowska, K., Jacobsen, M., Lea, T., & Pope, P. B. (2012). Draft genome sequence of the methane-oxidizing bacterium Methylococcus capsulatus (Texas). Journal of bacteriology, 194(23), 6626-6626."
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525744141	mmoY	mmo	mmoY	1170	0.611111111	23.97282433	0.820512821	66.74215464	0.727731601	70.98026529	0.540182592	97.41184083	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25	"Kleiveland, C. R., Hult, L. T. O., Kuczkowska, K., Jacobsen, M., Lea, T., & Pope, P. B. (2012). Draft genome sequence of the methane-oxidizing bacterium Methylococcus capsulatus (Texas). Journal of bacteriology, 194(23), 6626-6626."
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525744139	mmoZ	mmo	mmoZ	513	0.600389864	16.33775477	0.859649123	90.26205112	0.815491544	97.41184083	0.607152659	99.90294403	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]	EC:1.14.13.25	"Kleiveland, C. R., Hult, L. T. O., Kuczkowska, K., Jacobsen, M., Lea, T., & Pope, P. B. (2012). Draft genome sequence of the methane-oxidizing bacterium Methylococcus capsulatus (Texas). Journal of bacteriology, 194(23), 6626-6626."
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525744140	mmoB	mmo	mmoB	426	0.539906103	2.491103203	0.795774648	46.94273698	0.734690974	74.31252022	0.494623515	80.36234228	K16160	methane monooxygenase regulatory protein B		"Kleiveland, C. R., Hult, L. T. O., Kuczkowska, K., Jacobsen, M., Lea, T., & Pope, P. B. (2012). Draft genome sequence of the methane-oxidizing bacterium Methylococcus capsulatus (Texas). Journal of bacteriology, 194(23), 6626-6626."
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525744137	mmoC	mmo	mmoC	1047	0.627507163	38.1106438	0.819484241	66.03041087	0.725028484	69.65383371	0.448370165	38.27240375	K16161	methane monooxygenase component C [EC:1.14.13.25]	EC:1.14.13.25	"Kleiveland, C. R., Hult, L. T. O., Kuczkowska, K., Jacobsen, M., Lea, T., & Pope, P. B. (2012). Draft genome sequence of the methane-oxidizing bacterium Methylococcus capsulatus (Texas). Journal of bacteriology, 194(23), 6626-6626."
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525744138	mmoD	mmo	mmoD	312	0.586538462	10.74086056	0.682692308	7.279197671	0.633729827	24.00517632	0.410427413	12.52021999	K16162	methane monooxygenase component D		"Kleiveland, C. R., Hult, L. T. O., Kuczkowska, K., Jacobsen, M., Lea, T., & Pope, P. B. (2012). Draft genome sequence of the methane-oxidizing bacterium Methylococcus capsulatus (Texas). Journal of bacteriology, 194(23), 6626-6626."
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525743270	mxaF	mxa	mxaF	1806	0.612956811	25.20219994	0.838870432	79.74765448	0.755778237	84.24458104	0.523426482	94.27369783	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Kleiveland, C. R., Hult, L. T. O., Kuczkowska, K., Jacobsen, M., Lea, T., & Pope, P. B. (2012). Draft genome sequence of the methane-oxidizing bacterium Methylococcus capsulatus (Texas). Journal of bacteriology, 194(23), 6626-6626."
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525745735	xoxF	xox	xoxF	1860	0.603225806	18.24652216	0.812903226	60.49822064	0.758354411	85.18278874	0.516627686	92.26787447	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	blastn - xoxF
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525743267	mxaI	mxa	mxaI	285	0.6	16.17599482	0.852631579	87.02685215	0.808505603	96.53833711	0.539429794	97.31478486	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Kleiveland, C. R., Hult, L. T. O., Kuczkowska, K., Jacobsen, M., Lea, T., & Pope, P. B. (2012). Draft genome sequence of the methane-oxidizing bacterium Methylococcus capsulatus (Texas). Journal of bacteriology, 194(23), 6626-6626."
Isolate	Ib	Methylococcus_capsulatus_Texas	Ib_Methylococcus_capsulatus_Texas	Methylococcus_capsulatus_Texas	2525745842	hao	hao	hao	1605	0.621806854	32.5137496	0.826168224	71.886121	0.763136366	87.12390812	0.497233305	82.4975736	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6	
Isolate	Ib	Methylogaea_oryzae_E10	Ib_Methylogaea_oryzae_E10	Methylogaea_oryzae_E10	2677971093	pmoC	pmo/amo	pmoC	150	0.546666667	5.303779933	0.68	8.391054819	0.49589178	6.016227983	0.540115809	94.41915694	K10946	methane/ammonia monooxygenase subunit C		"Geymonat, E., Ferrando, L., & Tarlera, S. E. (2011). Methylogaea oryzae gen. nov., sp. nov., a mesophilic methanotroph isolated from a rice paddy field. International journal of systematic and evolutionary microbiology, 61(11), 2568-2572."
Isolate	Ib	Methylogaea_oryzae_E10	Ib_Methylogaea_oryzae_E10	Methylogaea_oryzae_E10	2677970635	pmoA	pmo/amo	pmoA	744	0.534946237	3.958044726	0.693548387	10.17217495	0.519465657	8.371264595	0.429682615	30.87274886	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Geymonat, E., Ferrando, L., & Tarlera, S. E. (2011). Methylogaea oryzae gen. nov., sp. nov., a mesophilic methanotroph isolated from a rice paddy field. International journal of systematic and evolutionary microbiology, 61(11), 2568-2572."
Isolate	Ib	Methylogaea_oryzae_E10	Ib_Methylogaea_oryzae_E10	Methylogaea_oryzae_E10	2677970636	pmoB	pmo/amo	pmoB	1230	0.56504065	8.747278844	0.690243902	9.716999802	0.560340983	14.34791213	0.494345205	76.39026321	K10945	methane/ammonia monooxygenase subunit B		"Geymonat, E., Ferrando, L., & Tarlera, S. E. (2011). Methylogaea oryzae gen. nov., sp. nov., a mesophilic methanotroph isolated from a rice paddy field. International journal of systematic and evolutionary microbiology, 61(11), 2568-2572."
Isolate	Ib	Methylogaea_oryzae_E10	Ib_Methylogaea_oryzae_E10	Methylogaea_oryzae_E10	2677969052	mxaF	mxa	mxaF	1185	0.63628692	52.14723926	0.916455696	98.87195725	0.862321518	99.06985949	0.627676734	99.84167821	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Geymonat, E., Ferrando, L., & Tarlera, S. E. (2011). Methylogaea oryzae gen. nov., sp. nov., a mesophilic methanotroph isolated from a rice paddy field. International journal of systematic and evolutionary microbiology, 61(11), 2568-2572."
Isolate	Ib	Methylogaea_oryzae_E10	Ib_Methylogaea_oryzae_E10	Methylogaea_oryzae_E10	2677969056	mxaI	mxa	mxaI	291	0.608247423	27.11260637	0.896907216	96.93251534	0.841324728	97.94181674	0.537108562	93.84524045	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Geymonat, E., Ferrando, L., & Tarlera, S. E. (2011). Methylogaea oryzae gen. nov., sp. nov., a mesophilic methanotroph isolated from a rice paddy field. International journal of systematic and evolutionary microbiology, 61(11), 2568-2572."
Isolate	Ib	Methylogaea_oryzae_E10	Ib_Methylogaea_oryzae_E10	Methylogaea_oryzae_E10	2677967084	hao	hao	hao	456	0.635964912	51.98891747	0.855263158	80.74411241	0.830017208	97.01167623	0.613346158	99.68335642	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6	pmoC1_3 - IMG/JGI - blastx ~50% overall
Isolate	Ib	Methylogaea_oryzae_E10	Ib_Methylogaea_oryzae_E10	Methylogaea_oryzae_E10	2677967085	hao	hao	hao	891	0.61952862	35.44429052	0.801346801	46.1508015	0.68933498	56.60003958	0.488233571	72.51137938	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6	pmoC1_4 - IMG/JGI - blastx ~50% overall
Isolate	Ib	Methylomagnum_ishizawai_175	Ib_Methylomagnum_ishizawai_175	Methylomagnum_ishizawai_175	2595101438	pxmC	pxm	pxmC	777	0.604890605	24.26108374	0.833976834	66.66666667	0.729444181	52.68883415	0.564281433	57.32758621	K10946	methane/ammonia monooxygenase subunit C		"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."
Isolate	Ib	Methylomagnum_ishizawai_175	Ib_Methylomagnum_ishizawai_175	Methylomagnum_ishizawai_175	2595102565	pmoC1_2	pmo/amo	pmoC	759	0.588932806	17.81609195	0.861660079	87.91050903	0.783442001	83.49753695	0.639992961	98.0500821	K10946	methane/ammonia monooxygenase subunit C		"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."
Isolate	Ib	Methylomagnum_ishizawai_175	Ib_Methylomagnum_ishizawai_175	Methylomagnum_ishizawai_175	2595104087	pmoC1_1	pmo/amo	pmoC	780	0.621794872	36.37110016	0.907692308	99.24055829	0.822910845	96.38752053	0.666487887	99.363711	K10946	methane/ammonia monooxygenase subunit C		"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."
Isolate	Ib	Methylomagnum_ishizawai_175	Ib_Methylomagnum_ishizawai_175	Methylomagnum_ishizawai_175	2595105667	pmoC1_2	pmo/amo	pmoC	780	0.621794872	36.37110016	0.907692308	99.24055829	0.822910845	96.38752053	0.666487887	99.363711	K10946	methane/ammonia monooxygenase subunit C		"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."
Isolate	Ib	Methylomagnum_ishizawai_175	Ib_Methylomagnum_ishizawai_175	Methylomagnum_ishizawai_175	2595101440	pxmA	pxm	pxmA	753	0.608233732	26.43678161	0.832669323	65.64039409	0.749160646	63.93678161	0.571073817	65.61986864	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."
Isolate	Ib	Methylomagnum_ishizawai_175	Ib_Methylomagnum_ishizawai_175	Methylomagnum_ishizawai_175	2595104086	pmoA1_1	pmo/amo	pmoA	744	0.614247312	30.52134647	0.903225806	98.99425287	0.812667996	94.23234811	0.638223763	97.80377668	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."
Isolate	Ib	Methylomagnum_ishizawai_175	Ib_Methylomagnum_ishizawai_175	Methylomagnum_ishizawai_175	2595105666	pmoA1_2	pmo/amo	pmoA	744	0.614247312	30.52134647	0.903225806	98.99425287	0.812667996	94.23234811	0.638223763	97.80377668	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."
Isolate	Ib	Methylomagnum_ishizawai_175	Ib_Methylomagnum_ishizawai_175	Methylomagnum_ishizawai_175	2595101439	pxmB	pxm	pxmB	1239	0.659402744	71.1001642	0.857142857	85.18062397	0.732754128	54.6182266	0.549779665	38.62889984	K10945	methane/ammonia monooxygenase subunit B		"Frindte, K., Kalyuzhnaya, M. G., Bringel, F., Dunfield, P. F., Jetten, M. S., Khmelenina, V. N., ... & Semrau, J. D. (2017). Draft Genome Sequences of Two Gammaproteobacterial Methanotrophs Isolated from Rice Ecosystems. Genome Announcements, 5(33), e00526-17."
